sample_id,caption_a,caption_b,expected,winner_source,image_description,image_uncanny_description
b63e746af633112769daec92da758e34,You've been upgraded to pilot.,All aisle. All window. No carry-on.,A,official_winner,A man is trying to board a plane at the airport. Outside is a very old plane.,"There is an old, flimsy plane on the runway with other planes."
5e1d482e91d80a7730122cf4de468f37,This place looks deserted.,Decaf. They can't be far away.,B,official_winner,"Two cowboys are on horseback in the desert. There is a campfire, but also an oven with cooking supplies strewn everywhere.",The oven is anachronistic for this time and has no reason to be out there.
66ed202fbd845229fb5415c50b65b3bd,...course you'll have to put some money into it.,A Mr. Maytag had it built for his daughter.,A,crowd_winner,A woman is showing a couple a building. A giant washer and dryer are across the street.,One of the buildings looks like a washer and dryer.
ac4421088fb3fb4ca290c74c36c792aa,Does it come with a Bible?,I'll take this and the granny dress.,B,official_winner,A wold tries on the skin of a variety of animals. There is a clothing store employee who is happy to help the wolf.,It is unusual for a wolf to try on different skins of animals.
e4051799e022c13a5f4a902a726dbb75,"We should be able to finish the album today, as long as no one rings the doorbell.",Of course they're not very good. But our job is to make them sound fantastic.,A,official_winner,Cats and dogs are recording and playing some music in a music booth. There are sound engineers working the controls outside of the booth.,Cats and dogs do not play and record music
dee8d25530528075d2caf06eab8cea78,He got stranded when Congress cut NASA's budget,It's the only way Delta lets you redeem their vouchers,B,crowd_winner,A plane is flying through the air.  On a nearby cloud stands a man with his hands outstretched like he is hitchiking,It is unusual for planes to fly past hitchhikers in the sky
86bb45fa9f243464b83339322a9b39c1,"Back in my day, kids had a little respect for the law of gravity.","There, there Sonia, I'm sure it's just a phase they go through.",A,official_winner,"A man and woman are walking together down a hallway, possibly inside of a school. All around them there are children walking on the walls and on the ceilings.",Children are able to walk on the ceilings and the walls.
6e93f4b8a20de189c964cb9650c3d547,Your constituent called.,Ever heard of life imitating art?,A,official_winner,A man is lounging on a chair in his front yard with a woman in front of him. There is a bus in his driveway with his campaign advertisement on it.,Most people wouldn't have a bus in their driveway.
f7f4008695738d60df6d491c4a992946,Its really a matter of perspective.,We'll never get to sleep tonight.,B,official_winner,Two men are holding onto a sinking boat in a cup of coffee. The seas in the coffee mug are very rough.,There is a sinking boat in a coffee cup.
09f252f14bab7284a65f85a7c98b394d,I should have jumped from a higher floor.,My autopiloted car is stuck in traffic.,A,crowd_winner,A man dressed in a business suit is laying on the sidewalk outside. There are a number of pedestrians walking over or around him and they all look upset while he looks peaceful.,Seeing a man in a suit laying on the ground on a busy sidewalk is unexpected and seeing his reaction of not caring how angry he is making people trying to walk is also unusual.
1f6f79529a3317413b9e4abdbed35a5e,Don't worry. It's not what it looks like.,Sorry we're late. Clearing Customs was a nightmare.,B,official_winner,A man walks into a house with a giant bomb. Everyone just looks on casually.,A bomb would kill everyone in that room so there is no reason for them to look so calm.
c1c6880957b6c6cbe00633782c07e32d,Americanos.,Couldna gone far.,A,official_winner,Two cowboys on horses are inspecting a scene. There is a modern stove and some pots and pans on the ground near a bonfire.,There are modern things in the scene meant for kitchens near the fire.
a4753f5293957c11abaf809eb5eb715a,Don't sexual fantasies usually involve sex at some point?,"Hon, I think I heard a knock at the habitation module portal.",A,official_winner,Two people are in bed with hazmat suits on. One person seems asleep.,"People are wearing hazmat suits in bed, not pajamas."
1b7c77369ccf9308f640734970c803a0,"It's been fun, but I've found someone hairier.",He just walked by like he thinks we don't exist.,B,crowd_winner,There is a waterski ramp in a lake where two skiers have jumped and are now in mid air. The woman on the left is a traditional waterskier holding a tow rope while the woman on the right is wearing winter wear and is on snow skis. The snow skier is talking to the waterskier.,It is unusual to see a snow skier jumping a waterski ramp on a lake.
800159e28f750c899e2d8bc1d85cd6ac,Excellent slide show.,"I told you, it wasn't me.",A,official_winner,A man sits at a board room table. All the other board members are sitting a distance away from the table.,The executives are very far away from the table.
08edf9a0e4075ac8e18e2b29f74cd7cd,Just call Al Roker back already.,I'd hate to be on the third floor.,B,official_winner,There is a giant man looking at some tiny people having wine. The man at the table looks shocked.,There is a gigantic man looking at two tiny people.
2fda247ed930d366e7f311c87ee24a67,Tell me about your childhood very quickly.,We should've waited for the express.,A,official_winner,"Two men are sitting lounging on furniture on railroad tracks behind a train. They are wearing cast on multiple limbs and look like they've been in a previous accident accident. One of them is taking notes and has a shocked expression looking toward the train, as though the train just went by. There is something between the tracks like a conveyor belt or a road.","It is strange that they would lounge on active railroad tracks where they could be killed, especially since they're already severely injured."
19ee12a5b40d0d095bf11452a7397d38,I find the reception is better,I could never pull that off.,B,official_winner,"There are two dogs facing each other, with one of them implied to be talking. Both have cones over their heads, but one of the cones is backwards.","The cone on the dog on the right side is facing in the opposite direction that they're usually placed in, negating its proper usage."
d3f8cae5278cff5e1250a4b1fe13649e,I love it when the shirts turn plaid.,"Actually, I wish I had their legs.",A,official_winner,A couple is walking through the park. There are two trees with happy faces looking at them.,Trees do not have animated faces.
c1ff90062e362ed07d6791a7309633c8,I had to break up with my last boyfriend because he was a prick.,Let's hope no one will be bursting with joy over this!,A,crowd_winner,Four people and a dog are standing or walking inside bubbles on a sidewalk in a city next to an empty road. They all look very happy and content.,People like their freedom and fresh air so it's unusual to see people or animals inside bubbles and seemingly being happy about it.
22799327336790ce08dc98ca0c63ad66,Only you will truly know when your table is ready.,"I'm sorry, we're booked several lifetimes in advance.",A,crowd_winner,An explorer gets to the top of a cliff and finds a wise man. There are people sitting at tables in the background.,The top of the mountain looks like a restaurant.
072e74e8849ae894899517ea43c6a316,They're known for their unconditional love.,I thought leg hold traps were illegal.,A,crowd_winner,Three cavepeople are talking. A dinosaur is biting the man's leg. They are in a cave.,A dinosaur is biting the man's leg. Dinosaurs did not exist during caveman times.
daee8ff1942b030569829b6a02099ad6,This is the first test group for non-human consumers. The iQuack.,"Him? He's a pwoblem duck, stwessed out and weady to quack.",B,crowd_winner,Two people dressed in lab coats are standing in front of a large stadium seating amphitheater classroom. In each of the seats there is a bird sitting in front of a laptop computer.,"It's unusual for birds to be all seated peacefully and in front of laptop computers. You also expect to see human students in this type of setting, not birds."
